                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     235                                      998                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.1428748872057884E+010                  6.1870879964039866E+006                  5.2511049783689014E+003                  2.1443752395680789E+000                  1.7717719716056100E+000                  3.3123858734747791E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8009496788657702E-001                  5.3388585046600742E-005                  9.5787851448078144E-003                  4.0830741503562690E-003                  2.0994599496980174E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.6593763834542299E-001                  1.0032707558345808E-003                  4.1295766133302231E-001                  2.2790954651545656E-003                  3.0106869265333377E-003                  8.6218629408206151E-003                  2.0994599496976891E-003                  1.0978566233568027E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926162098E-001                  1.7710907845915598E+000                  9.9999999880210999E-001                  1.7707725151569969E+000                  2.3612681663886724E+004                  6.1783275333376732E+006                  4.6633629299013004E+009                  2.1581062109388816E+000                  2.1581062109388820E+000                  1.6900693911472820E-031                  1.3122764859795946E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.6067017103387354E+017                                    11701                               "gfortran"                                  "9.2.0"        "x86_64-osx-10.10-10.14-20190830"                               "20200110" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  2.4840782711884216E-001                  3.7202855898824141E+000                 -6.9759389988660958E+000                  4.5486447546324893E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       2                  9.9999999999949996E-001                  2.4840765367918716E-001                  3.7203553877230155E+000                 -6.9754512075993711E+000                  4.5492024082324996E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       3                  9.9999999999899991E-001                  2.4840748043402083E-001                  3.7204776038827392E+000                 -6.9745993624788563E+000                  4.5501765838960688E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       4                  9.9999999999774991E-001                  2.4840704816889236E-001                  3.7206524841339479E+000                 -6.9733865059684446E+000                  4.5515644891852540E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       5                  9.9999999999649980E-001                  2.4840661710798362E-001                  3.7209151889541974E+000                 -6.9715758931297200E+000                  4.5536380741789921E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999999399991E-001                  2.4840575856912409E-001                  3.7213543905797315E+000                 -6.9685814440923277E+000                  4.5570722255796960E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002 
                                       7                  9.9999999999024980E-001                  2.4840447960025602E-001                  3.7219280038029470E+000                 -6.9647316038733109E+000                  4.5614964583426731E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       8                  9.9999999998587497E-001                  2.4840300062448353E-001                  3.7226265832677194E+000                 -6.9601308180531349E+000                  4.5667969712796657E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       9                  9.9999999998040623E-001                  2.4840117136527889E-001                  3.7235193285858235E+000                 -6.9543862680182906E+000                  4.5734359818243400E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      10                  9.9999999997337496E-001                  2.4839885033185799E-001                  3.7251494774670566E+000                 -6.9442389634972477E+000                  4.5852166984037401E+000                  6.9999999272919355E-001                  2.8000000727080665E-001                  1.9999999999999796E-002 
                                      11                  9.9999999995775002E-001                  2.4839381146810507E-001                  3.7274379294450490E+000                 -6.9307887740634886E+000                  4.6009594862318455E+000                  6.9999998600821056E-001                  2.8000001399178964E-001                  1.9999999999999796E-002 
                                      12                  9.9999999994212518E-001                  2.4838892609977717E-001                  3.7294149489832571E+000                 -6.9198225576760057E+000                  4.6139068904773515E+000                  6.9999998512888228E-001                  2.8000001487111809E-001                  1.9999999999999574E-002 
                                      13                  9.9999999993118749E-001                  2.4838559151728448E-001                  3.7317629350540420E+000                 -6.9074221070734341E+000                  4.6286612858881186E+000                  6.9999998094285021E-001                  2.8000001905714988E-001                  1.9999999999999907E-002 
                                      14                  9.9999999991087507E-001                  2.4837957284969847E-001                  3.7345187309968773E+000                 -6.8938128426986811E+000                  4.6450323080684202E+000                  6.9999995874557042E-001                  2.8000004125442979E-001                  1.9999999999999796E-002 
