                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     100                                      802                  1.0000000000000000E+000                  2.0000000000000000E-002                  7.8235225774975300E+009                  1.0549710813981697E+008                  5.7883305347661153E+003                  1.3030109997012662E+000                  1.1366486265911400E+000                 -1.2788186837279232E+000                  3.2040350313103122E-002                  1.4170878241832726E-008                  9.4799221523418697E-001                  4.8854846030381362E-005                  9.1526466903176854E-003                  4.5761345122713321E-003                  2.0994599496980131E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.2639128322433169E-001                  8.2235481015718718E-004                  3.5262208824829538E-001                  2.3839573751666195E-003                  2.3261000760354546E-003                  9.2644320328021217E-003                  2.0994599496976891E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999986618704E-001                  1.1363869671342401E+000                  9.9999999976696108E-001                  1.1362366077291732E+000                  1.2133131897541773E+004                  1.5849122623791730E+007                  7.6745322965751190E+009                  1.3036020168833029E+000                  1.3036020168833038E+000                  5.3549176476250048E-039                  4.4790745075803280E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.4689589890387731E+017                                    11701                               "gfortran"                                  "9.2.0"        "x86_64-osx-10.10-10.14-20190830"                               "20200110" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  5.5626231515567719E-002                  3.7627025636360831E+000                 -6.8780499223612201E+000                  4.6890905540799048E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       2                  9.9999999999949996E-001                  5.5625707185650082E-002                  3.7630017921164440E+000                 -6.8759718856984122E+000                  4.6914681388962096E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       3                  9.9999999999899991E-001                  5.5625185356699483E-002                  3.7635281067962190E+000                 -6.8723691800128801E+000                  4.6955978664801252E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       4                  9.9999999999774991E-001                  5.5623891553572884E-002                  3.7642902944252965E+000                 -6.8673003586498513E+000                  4.7014302471008218E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       5                  9.9999999999649980E-001                  5.5622612751789570E-002                  3.7654484961350141E+000                 -6.8598569373137819E+000                  4.7100346355493601E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999999399991E-001                  5.5620098576821569E-002                  3.7674317203743937E+000                 -6.8478737333349819E+000                  4.7240072819781842E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       7                  9.9999999999024980E-001                  5.5616429871522294E-002                  3.7701180656895703E+000                 -6.8330519199911137E+000                  4.7415251293909568E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       8                  9.9999999998587497E-001                  5.5612293214527285E-002                  3.7727216367770393E+000                 -6.8200971343261187E+000                  4.7570919189313949E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       9                  9.9999999998275013E-001                  5.5609425227404551E-002                  3.7746866316358165E+000                 -6.8110585726999417E+000                  4.7681012490185655E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      10                  9.9999999998040623E-001                  5.5607318504771290E-002                  3.7764153691302589E+000                 -6.8035731560915380E+000                  4.7773208376669327E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      11                  9.9999999997806255E-001                  5.5605247752195948E-002                  3.7790765798816399E+000                 -6.7927709459096093E+000                  4.7907935695406687E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
