                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     150                                      852                  1.0000000000000000E+000                  2.0000000000000000E-002                  9.7960003536478519E+009                  1.3515303529967690E+007                  5.7477127043858472E+003                  1.6871305060244288E+000                  1.3117258324682233E+000                 -3.9108552831120169E-001                  3.6117056404292130E-006                  1.3322203304680451E-016                  9.8009133024811756E-001                  5.3274018566839857E-005                  9.5788709368624641E-003                  4.0831288576001308E-003                  2.0994599496980148E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.9769632840115128E-001                  8.5705321186607794E-004                  3.8129734869507081E-001                  2.3070167709740622E-003                  2.6106563296098020E-003                  9.0418123581167548E-003                  2.0994599496976908E-003                  2.4102528571499637E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999979761722E-001                  1.3113838779401197E+000                  9.9999999965294795E-001                  1.3111913839162355E+000                  1.5041743501115230E+004                  1.0606883268250281E+007                  5.9272237472393885E+009                  1.6881456829572452E+000                  1.6881456829572445E+000                  6.2848194882627862E-037                  7.3378608110132346E-002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.0914364840373594E+017                                    11701                               "gfortran"                                  "9.2.0"        "x86_64-osx-10.10-10.14-20190830"                               "20200110" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  1.1784307140486866E-001                  3.7595921452849397E+000                 -6.9373488214268502E+000                  4.6266885935438253E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       2                  9.9999999999949996E-001                  1.1784268033638499E-001                  3.7597866395707631E+000                 -6.9359947000388011E+000                  4.6282377120130889E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       3                  9.9999999999899991E-001                  1.1784229048429636E-001                  3.7601281020870783E+000                 -6.9336393468717112E+000                  4.6309354535693226E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       4                  9.9999999999774991E-001                  1.1784132112102380E-001                  3.7606201430854580E+000                 -6.9303076802229899E+000                  4.6347605646147221E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       5                  9.9999999999649980E-001                  1.1784035915929948E-001                  3.7613642970325469E+000                 -6.9253787227628996E+000                  4.6404358443476772E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999999399991E-001                  1.1783845692886447E-001                  3.7626259577331895E+000                 -6.9173466603857934E+000                  4.6497330446655143E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       7                  9.9999999999024980E-001                  1.1783565582393681E-001                  3.7643092625935624E+000                 -6.9072374831486885E+000                  4.6615295892824218E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       8                  9.9999999998587497E-001                  1.1783246299257187E-001                  3.7664114471309764E+000                 -6.8954678546551733E+000                  4.6754055611878247E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002 
                                       9                  9.9999999998040623E-001                  1.1782857856541766E-001                  3.7691859268128329E+000                 -6.8812428205527603E+000                  4.6924106377759749E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      10                  9.9999999997337496E-001                  1.1782374509022928E-001                  3.7728353002253381E+000                 -6.8645411849707205E+000                  4.7127722683062050E+000                  6.9999999736802920E-001                  2.8000000263197095E-001                  1.9999999999999796E-002 
