                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                     200                                      921                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.1068689957088333E+010                  1.7453259956805311E+007                  5.5398385115730225E+003                  2.1074541040537982E+000                  1.5781333185058639E+000                  1.3113677800727332E+000                  5.5689409283080456E-018                  0.0000000000000000E+000                  9.8009496788657680E-001                  5.3388585046598506E-005                  9.5787851448078144E-003                  4.0830741503562699E-003                  2.0994599496980178E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  5.7372140897826773E-001                  9.4179541222555951E-004                  4.0522005667745148E-001                  2.2788747786059698E-003                  2.9040362974600440E-003                  8.7440436227786949E-003                  2.0994599496976900E-003                  8.0499421889874051E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999959029862E-001                  1.5776301909243575E+000                  9.9999999932235539E-001                  1.5773721959303661E+000                  1.9849478677403768E+004                  7.0579361405853732E+006                  4.7450618168929405E+009                  2.1122948780130839E+000                  2.1122948780130844E+000                  1.4247638493772417E-034                  1.1373450176387910E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.4930737779218816E+017                                    11701                               "gfortran"                                  "9.2.0"        "x86_64-osx-10.10-10.14-20190830"                               "20200110" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0000000000000000E+000                  1.9814368901644913E-001                  3.7435490037930217E+000                 -6.9706303376738541E+000                  4.5773144263672174E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       2                  9.9999999999949996E-001                  1.9814344656082786E-001                  3.7436528629963775E+000                 -6.9699052232387393E+000                  4.5781435435183093E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       3                  9.9999999999899991E-001                  1.9814320450927669E-001                  3.7438348377979440E+000                 -6.9686403028191624E+000                  4.5795907038257422E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       4                  9.9999999999774991E-001                  1.9814260113856375E-001                  3.7440956751022503E+000                 -6.9668424970566862E+000                  4.5816497576663151E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       5                  9.9999999999649980E-001                  1.9814200025790332E-001                  3.7444881511730501E+000                 -6.9641652461630494E+000                  4.5847201660029153E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  9.9999999999399991E-001                  1.9814080587476288E-001                  3.7451465663659009E+000                 -6.9597553013427333E+000                  4.5897898171146103E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       7                  9.9999999999024980E-001                  1.9813903238195832E-001                  3.7460110046795667E+000                 -6.9541182130501342E+000                  4.5962932161450896E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002 
                                       8                  9.9999999998587497E-001                  1.9813698996289625E-001                  3.7470703240082148E+000                 -6.9474288434136957E+000                  4.6040442008410496E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002 
                                       9                  9.9999999998040623E-001                  1.9813447592202535E-001                  3.7484349802646610E+000                 -6.9391486283273416E+000                  4.6136916827779819E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                      10                  9.9999999997337496E-001                  1.9813130456515152E-001                  3.7509536054647619E+000                 -6.9247129735524515E+000                  4.6306500137499871E+000                  6.9999999272919355E-001                  2.8000000727080665E-001                  1.9999999999999796E-002 
